grid_id,geometry,公交站2020,商业2020,地铁站2020,教育2020,文化2020,road_weight
2162,"POLYGON ((-9761948 5162881, -9761448 5162881, -9761448 5162381, -9761948 5162381, -9761948 5162881))",8,0,0,0,0,52850.88
2163,"POLYGON ((-9761948 5163381, -9761448 5163381, -9761448 5162881, -9761948 5162881, -9761948 5163381))",4,0,0,0,0,65825.007
2164,"POLYGON ((-9761948 5163881, -9761448 5163881, -9761448 5163381, -9761948 5163381, -9761948 5163881))",2,2,0,0,0,83264.567
2165,"POLYGON ((-9761448 5163881, -9761948 5163881, -9761948 5163896.149872315, -9761908.287226757 5163897.356632224, -9761903.812649049 5163897.492591147, -9761902.886140984 5163897.520746003, -9761898.660369556 5163897.6491143955, -9761845.46873542 5163899.265133063, -9761838.919008454 5163899.464118783, -9761767.08161319 5163901.423727724, -9761714.412462516 5163902.815803459, -9761705.0363596 5163903.090775674, -9761693.207572864 5163903.437678575, -9761669.441657154 5163904.134653209, -9761655.182105899 5163904.552867003, -9761646.057585936 5163904.722562425, -9761644.241694547 5163904.760885924, -9761625.46932744 5163905.157279558, -9761606.956892518 5163905.548236745, -9761605.166281164 5163905.586044466, -9761508.675337382 5163905.305743782, -9761502.34938694 5163905.211610542, -9761489.697527206 5163905.023372844, -9761478.394716209 5163904.855141655, -9761472.743330771 5163904.771103404, -9761451.157377174 5163904.302985046, -9761448 5163904.234512864, -9761448 5163881))",2,0,0,0,0,1665.522
2166,"POLYGON ((-9760948 5112881, -9760948 5112754.009978136, -9760980.252459772 5112753.103456112, -9760980.253193518 5112753.103420757, -9761018.675319241 5112752.023592702, -9761046.18223264 5112751.286555081, -9761047.470203025 5112751.251249897, -9761048.020476267 5112751.234914103, -9761074.284236684 5112750.533480287, -9761075.437601596 5112750.5106118405, -9761116.579751983 5112749.695234291, -9761152.22400169 5112748.990617485, -9761152.239568418 5112748.990530379, -9761183.708260803 5112748.778013695, -9761179.132086439 5112762.380484036, -9761176.77347181 5112769.381348574, -9761161.436576433 5112814.961761015, -9761153.055663291 5112841.493392396, -9761150.047929704 5112850.881922322, -9761146.271293316 5112862.670549473, -9761141.132560117 5112881, -9760948 5112881))",0,0,0,0,0,16722.167
2167,"POLYGON ((-9760948 5113381, -9760948 5112881, -9761141.132560117 5112881, -9761139.902961148 5112885.385881228, -9761136.649934366 5112896.988871264, -9761128.615098942 5112931.720163378, -9761122.506017236 5112965.001776093, -9761122.174832057 5112966.782648066, -9761117.346264949 5113002.111098217, -9761115.73314375 5113019.918196636, -9761114.129968451 5113037.615290824, -9761112.54280806 5113073.2384191565, -9761112.585416019 5113108.898478416, -9761113.69114286 5113155.051188559, -9761113.706612023 5113155.695335629, -9761116.944945712 5113290.858122466, -9761116.94509554 5113290.865322767, -9761116.948726919 5113291.017064487, -9761119.104643198 5113381, -9760948 5113381))",0,0,0,0,0,25974.743
2168,"POLYGON ((-9761448 5113881, -9760948 5113881, -9760948 5113381, -9761119.104643198 5113381, -9761120.19620555 5113426.559276059, -9761123.437950516 5113561.861217935, -9761124.214844916 5113594.287700118, -9761125.037517626 5113628.623054931, -9761125.993877752 5113668.539725584, -9761126.674729912 5113696.956306137, -9761127.842208242 5113745.682462049, -9761128.388223387 5113768.471657853, -9761128.85444409 5113787.8926795125, -9761128.868017228 5113788.458313867, -9761129.518911006 5113815.571653869, -9761129.918136185 5113831.929091745, -9761139.9758229 5113831.741863691, -9761139.97618966 5113831.741866457, -9761143.360462671 5113831.678834939, -9761150.368732587 5113831.611027777, -9761155.678642035 5113831.55961282, -9761161.136741366 5113831.506817271, -9761184.695621964 5113831.278759212, -9761195.971102128 5113831.064287827, -9761213.651003309 5113830.72798294, -9761242.048940094 5113830.184741398, -9761252.461920248 5113829.985467913, -9761252.46232776 5113829.985470982, -9761279.16743408 5113829.470724313, -9761299.563744074 5113829.075395935, -9761327.508074297 5113828.533681003, -9761340.270881051 5113828.265352957, -9761353.586268356 5113827.985415302, -9761375.564318378 5113827.521481706, -9761391.590733007 5113827.183131388, -9761416.011132153 5113826.511784052, -9761447.34702141 5113825.654495707, -9761448 5113825.636633867, -9761448 5113881))",0,0,0,0,0,16211.381
2169,"POLYGON ((-9761448 5114381, -9760948 5114381, -9760948 5113881, -9761448 5113881, -9761448 5114381))",0,0,0,0,0,23177.68
2170,"POLYGON ((-9761448 5114881, -9760948 5114881, -9760948 5114381, -9761448 5114381, -9761448 5114881))",0,0,0,0,0,36763.239
2171,"POLYGON ((-9761448 5115381, -9760948 5115381, -9760948 5114881, -9761448 5114881, -9761448 5115381))",3,0,0,0,0,36850.28
2172,"POLYGON ((-9761448 5115881, -9760948 5115881, -9760948 5115381, -9761448 5115381, -9761448 5115881))",0,0,0,0,0,42696.113
2173,"POLYGON ((-9761448 5116381, -9760948 5116381, -9760948 5115881, -9761448 5115881, -9761448 5116381))",0,0,0,0,0,65821.175
2174,"POLYGON ((-9761448 5116881, -9760948 5116881, -9760948 5116381, -9761448 5116381, -9761448 5116881))",0,0,0,0,0,35387.846
2175,"POLYGON ((-9761448 5117381, -9760948 5117381, -9760948 5116881, -9761448 5116881, -9761448 5117381))",3,0,0,0,0,52390.69
2176,"POLYGON ((-9761448 5117881, -9760948 5117881, -9760948 5117381, -9761448 5117381, -9761448 5117881))",0,0,0,0,0,24319.969
2177,"POLYGON ((-9760948 5117881, -9761448 5117881, -9761448 5118174.484929192, -9761440.42200819 5118174.539688856, -9761409.241155067 5118174.894526612, -9761384.96257958 5118175.2971388, -9761351.064717125 5118175.860526264, -9761323.019059153 5118176.230616721, -9761288.905541148 5118176.734905722, -9761246.810295677 5118177.219798803, -9761246.809031516 5118177.219830202, -9761242.859035976 5118177.265604229, -9761230.123733124 5118177.4132258985, -9761209.166662458 5118177.652954488, -9761204.675826775 5118177.704292346, -9761178.620289829 5118178.007035779, -9761147.89091342 5118178.499519722, -9761147.889975717 5118178.4995126445, -9761111.730046343 5118179.081809243, -9761100.688234655 5118179.186675092, -9761084.540905988 5118179.408516372, -9761061.534672046 5118179.778952058, -9761044.461381583 5118180.05920821, -9761017.45481073 5118180.505745879, -9761001.422003618 5118180.679079774, -9760975.74944195 5118181.115126155, -9760975.74870779 5118181.115161521, -9760948 5118181.590258102, -9760948 5117881))",0,0,0,0,0,23059.849
2178,"POLYGON ((-9761448 5121881, -9760948 5121881, -9760948 5121440.825187557, -9760954.023617443 5121440.668195522, -9760962.534759808 5121440.410239167, -9760983.963065766 5121439.760783699, -9761005.785365602 5121439.22991309, -9761009.040170012 5121439.150717211, -9761029.91655599 5121438.642806948, -9761070.684094211 5121437.7965850765, -9761079.68530453 5121437.61030991, -9761082.97326449 5121437.542270076, -9761087.200828185 5121437.454760788, -9761099.334571244 5121437.21570749, -9761111.1880749 5121436.982136234, -9761111.74373974 5121436.97118682, -9761128.951156233 5121436.632092827, -9761163.902888812 5121435.75792014, -9761194.004245717 5121435.010774174, -9761216.010569055 5121434.689681276, -9761243.032734042 5121433.919151351, -9761266.982681748 5121433.289140581, -9761291.578745576 5121432.987313977, -9761311.645861657 5121432.661293907, -9761321.359987604 5121432.503496917, -9761332.432146383 5121432.324886771, -9761336.656135097 5121432.256726942, -9761346.270845355 5121432.101635681, -9761371.114136312 5121431.500975442, -9761377.489640236 5121431.3468099, -9761410.185302032 5121430.556200371, -9761410.18640349 5121430.556167721, -9761412.938862825 5121430.490944986, -9761412.940453682 5121430.490916019, -9761448 5121429.4353387235, -9761448 5121881))",2,0,0,0,0,20268.18
2179,"POLYGON ((-9761448 5122381, -9760948 5122381, -9760948 5121881, -9761448 5121881, -9761448 5122381))",0,0,0,0,0,18452.781
2180,"POLYGON ((-9761448 5122881, -9760948 5122881, -9760948 5122381, -9761448 5122381, -9761448 5122881))",0,0,0,0,0,54457.46
2181,"POLYGON ((-9761448 5123381, -9760948 5123381, -9760948 5122881, -9761448 5122881, -9761448 5123381))",0,0,0,0,0,56855.064
2182,"POLYGON ((-9761448 5123881, -9760948 5123881, -9760948 5123381, -9761448 5123381, -9761448 5123881))",2,0,0,0,0,51497.363
2183,"POLYGON ((-9761448 5124381, -9760948 5124381, -9760948 5123881, -9761448 5123881, -9761448 5124381))",0,0,0,1,0,49423.706
2184,"POLYGON ((-9761448 5124881, -9760948 5124881, -9760948 5124381, -9761448 5124381, -9761448 5124881))",0,0,0,0,0,49289.63
2185,"POLYGON ((-9761448 5125381, -9760948 5125381, -9760948 5124881, -9761448 5124881, -9761448 5125381))",0,0,0,0,0,47306.346
2186,"POLYGON ((-9761448 5125881, -9760948 5125881, -9760948 5125381, -9761448 5125381, -9761448 5125881))",4,0,0,0,1,86588.227
2187,"POLYGON ((-9761448 5126381, -9760948 5126381, -9760948 5125881, -9761448 5125881, -9761448 5126381))",0,0,0,0,0,41748.075
2188,"POLYGON ((-9761448 5126881, -9760948 5126881, -9760948 5126381, -9761448 5126381, -9761448 5126881))",0,0,0,0,0,58419.122
2189,"POLYGON ((-9761448 5127381, -9760948 5127381, -9760948 5126881, -9761448 5126881, -9761448 5127381))",0,0,0,0,0,43149.613
2190,"POLYGON ((-9761448 5127881, -9760948 5127881, -9760948 5127381, -9761448 5127381, -9761448 5127881))",0,0,0,0,0,75110.943
2191,"POLYGON ((-9761448 5128381, -9760948 5128381, -9760948 5127881, -9761448 5127881, -9761448 5128381))",3,1,0,0,0,59063.856
2192,"POLYGON ((-9761448 5128881, -9760948 5128881, -9760948 5128381, -9761448 5128381, -9761448 5128881))",0,0,0,1,0,44782.446
2193,"POLYGON ((-9761448 5129381, -9760948 5129381, -9760948 5128881, -9761448 5128881, -9761448 5129381))",4,0,0,0,0,89108.048
2194,"POLYGON ((-9761448 5129881, -9760948 5129881, -9760948 5129381, -9761448 5129381, -9761448 5129881))",1,0,0,1,0,63308.77
2195,"POLYGON ((-9761448 5130381, -9760948 5130381, -9760948 5129881, -9761448 5129881, -9761448 5130381))",6,0,0,0,0,26146.632
2196,"POLYGON ((-9761448 5130881, -9760948 5130881, -9760948 5130381, -9761448 5130381, -9761448 5130881))",1,0,0,0,0,56567.018
2197,"POLYGON ((-9761448 5131381, -9760948 5131381, -9760948 5130881, -9761448 5130881, -9761448 5131381))",6,0,0,0,0,102677.283
2198,"POLYGON ((-9761448 5131881, -9760948 5131881, -9760948 5131381, -9761448 5131381, -9761448 5131881))",1,0,0,0,0,41875.482
2199,"POLYGON ((-9761448 5132381, -9760948 5132381, -9760948 5131881, -9761448 5131881, -9761448 5132381))",6,0,0,1,0,47234.985
2200,"POLYGON ((-9761448 5132881, -9760948 5132881, -9760948 5132381, -9761448 5132381, -9761448 5132881))",1,0,0,0,0,47857.636
2201,"POLYGON ((-9761448 5133381, -9760948 5133381, -9760948 5132881, -9761448 5132881, -9761448 5133381))",1,0,0,0,0,58314.312
2202,"POLYGON ((-9761448 5133881, -9760948 5133881, -9760948 5133381, -9761448 5133381, -9761448 5133881))",2,0,0,0,0,58679.356
2203,"POLYGON ((-9761448 5134381, -9760948 5134381, -9760948 5133881, -9761448 5133881, -9761448 5134381))",2,0,0,0,0,73070.21
2204,"POLYGON ((-9761448 5134881, -9760948 5134881, -9760948 5134381, -9761448 5134381, -9761448 5134881))",5,0,0,0,0,64154.193
2205,"POLYGON ((-9761448 5135381, -9760948 5135381, -9760948 5134881, -9761448 5134881, -9761448 5135381))",5,0,0,0,0,34949.581
2206,"POLYGON ((-9761448 5135881, -9760948 5135881, -9760948 5135381, -9761448 5135381, -9761448 5135881))",7,0,0,0,0,58769.304
2207,"POLYGON ((-9761448 5136381, -9760948 5136381, -9760948 5135881, -9761448 5135881, -9761448 5136381))",2,0,0,0,0,66978.269
2208,"POLYGON ((-9761448 5136881, -9760948 5136881, -9760948 5136381, -9761448 5136381, -9761448 5136881))",0,0,0,0,0,38773.408
2209,"POLYGON ((-9761448 5137381, -9760948 5137381, -9760948 5136881, -9761448 5136881, -9761448 5137381))",4,1,0,0,0,62483.171
2210,"POLYGON ((-9761448 5137881, -9760948 5137881, -9760948 5137381, -9761448 5137381, -9761448 5137881))",4,0,0,0,0,51464.692
2211,"POLYGON ((-9761448 5138381, -9760948 5138381, -9760948 5137881, -9761448 5137881, -9761448 5138381))",2,1,0,0,0,40517.238
2212,"POLYGON ((-9761448 5138881, -9760948 5138881, -9760948 5138381, -9761448 5138381, -9761448 5138881))",4,4,0,0,0,62773.06
2213,"POLYGON ((-9761448 5139381, -9760948 5139381, -9760948 5138881, -9761448 5138881, -9761448 5139381))",2,4,0,0,0,46741.213
2214,"POLYGON ((-9761448 5139881, -9760948 5139881, -9760948 5139381, -9761448 5139381, -9761448 5139881))",4,0,1,0,0,32551.438
2215,"POLYGON ((-9761448 5140381, -9760948 5140381, -9760948 5139881, -9761448 5139881, -9761448 5140381))",2,0,0,0,0,25647.34
2216,"POLYGON ((-9761448 5140881, -9760948 5140881, -9760948 5140381, -9761448 5140381, -9761448 5140881))",3,1,0,0,0,47398.148
2217,"POLYGON ((-9761448 5141381, -9760948 5141381, -9760948 5140881, -9761448 5140881, -9761448 5141381))",5,3,0,0,0,78048.361
2218,"POLYGON ((-9761448 5141881, -9760948 5141881, -9760948 5141381, -9761448 5141381, -9761448 5141881))",3,0,0,0,0,62836.563
2219,"POLYGON ((-9761448 5142381, -9760948 5142381, -9760948 5141881, -9761448 5141881, -9761448 5142381))",6,1,0,1,0,92537.568
2220,"POLYGON ((-9761448 5142881, -9760948 5142881, -9760948 5142381, -9761448 5142381, -9761448 5142881))",8,0,0,1,0,80847.727
2221,"POLYGON ((-9761448 5143381, -9760948 5143381, -9760948 5142881, -9761448 5142881, -9761448 5143381))",7,6,0,0,0,71018.188
2222,"POLYGON ((-9761448 5143881, -9760948 5143881, -9760948 5143381, -9761448 5143381, -9761448 5143881))",3,1,0,1,0,72808.255
2223,"POLYGON ((-9761448 5144381, -9760948 5144381, -9760948 5143881, -9761448 5143881, -9761448 5144381))",2,0,0,0,0,24365.734
2224,"POLYGON ((-9761448 5144881, -9760948 5144881, -9760948 5144381, -9761448 5144381, -9761448 5144881))",8,4,0,0,0,56334.756
2225,"POLYGON ((-9761448 5145381, -9760948 5145381, -9760948 5144881, -9761448 5144881, -9761448 5145381))",4,2,0,1,0,86923.877
2226,"POLYGON ((-9761448 5145881, -9760948 5145881, -9760948 5145381, -9761448 5145381, -9761448 5145881))",6,3,0,0,0,82842.362
2227,"POLYGON ((-9761448 5146381, -9760948 5146381, -9760948 5145881, -9761448 5145881, -9761448 5146381))",3,5,0,2,0,71459.711
2228,"POLYGON ((-9761448 5146881, -9760948 5146881, -9760948 5146381, -9761448 5146381, -9761448 5146881))",6,1,0,0,0,62858.487
2229,"POLYGON ((-9761448 5147381, -9760948 5147381, -9760948 5146881, -9761448 5146881, -9761448 5147381))",4,2,0,0,0,63428.783
2230,"POLYGON ((-9761448 5147881, -9760948 5147881, -9760948 5147381, -9761448 5147381, -9761448 5147881))",6,6,0,1,0,82871.741
2231,"POLYGON ((-9761448 5148381, -9760948 5148381, -9760948 5147881, -9761448 5147881, -9761448 5148381))",4,4,0,0,0,67005.125
2232,"POLYGON ((-9761448 5148881, -9760948 5148881, -9760948 5148381, -9761448 5148381, -9761448 5148881))",11,7,1,0,0,83004.063
2233,"POLYGON ((-9761448 5149381, -9760948 5149381, -9760948 5148881, -9761448 5148881, -9761448 5149381))",2,1,0,0,0,63931.137
2234,"POLYGON ((-9761448 5149881, -9760948 5149881, -9760948 5149381, -9761448 5149381, -9761448 5149881))",8,10,0,0,0,81050.577
2235,"POLYGON ((-9761448 5150381, -9760948 5150381, -9760948 5149881, -9761448 5149881, -9761448 5150381))",1,0,0,0,0,97454.664
2236,"POLYGON ((-9761448 5150881, -9760948 5150881, -9760948 5150381, -9761448 5150381, -9761448 5150881))",11,3,0,1,0,83129.629
2237,"POLYGON ((-9761448 5151381, -9760948 5151381, -9760948 5150881, -9761448 5150881, -9761448 5151381))",0,1,0,0,0,36502.195
2238,"POLYGON ((-9761448 5151881, -9760948 5151881, -9760948 5151381, -9761448 5151381, -9761448 5151881))",2,0,0,0,0,57702.45
2239,"POLYGON ((-9761448 5152381, -9760948 5152381, -9760948 5151881, -9761448 5151881, -9761448 5152381))",5,0,0,0,0,71808.088
2240,"POLYGON ((-9761448 5152881, -9760948 5152881, -9760948 5152381, -9761448 5152381, -9761448 5152881))",2,4,0,0,0,92526.43
2241,"POLYGON ((-9761448 5153381, -9760948 5153381, -9760948 5152881, -9761448 5152881, -9761448 5153381))",5,2,0,1,0,78944.614
2242,"POLYGON ((-9761448 5153881, -9760948 5153881, -9760948 5153381, -9761448 5153381, -9761448 5153881))",2,0,0,0,0,45246.654
2243,"POLYGON ((-9761448 5154381, -9760948 5154381, -9760948 5153881, -9761448 5153881, -9761448 5154381))",6,2,0,1,0,94776.692
2244,"POLYGON ((-9761448 5154881, -9760948 5154881, -9760948 5154381, -9761448 5154381, -9761448 5154881))",1,0,0,0,0,43669.099
2245,"POLYGON ((-9761448 5155381, -9760948 5155381, -9760948 5154881, -9761448 5154881, -9761448 5155381))",6,2,0,0,0,37649.285
2246,"POLYGON ((-9761448 5155881, -9760948 5155881, -9760948 5155381, -9761448 5155381, -9761448 5155881))",0,11,0,0,0,53250.125
2247,"POLYGON ((-9761448 5156381, -9760948 5156381, -9760948 5155881, -9761448 5155881, -9761448 5156381))",4,9,1,0,0,68598.164
2248,"POLYGON ((-9761448 5156881, -9760948 5156881, -9760948 5156381, -9761448 5156381, -9761448 5156881))",0,0,0,0,0,44010.402
2249,"POLYGON ((-9761448 5157381, -9760948 5157381, -9760948 5156881, -9761448 5156881, -9761448 5157381))",2,0,0,0,0,64286.859
2250,"POLYGON ((-9761448 5157881, -9760948 5157881, -9760948 5157381, -9761448 5157381, -9761448 5157881))",2,0,0,0,0,50730.704
2251,"POLYGON ((-9761448 5158381, -9760948 5158381, -9760948 5157881, -9761448 5157881, -9761448 5158381))",0,0,0,0,0,32652.128
2252,"POLYGON ((-9761448 5158881, -9760948 5158881, -9760948 5158381, -9761448 5158381, -9761448 5158881))",0,0,0,0,0,60440.929
2253,"POLYGON ((-9761448 5159381, -9760948 5159381, -9760948 5158881, -9761448 5158881, -9761448 5159381))",0,0,0,0,0,35886.089
2254,"POLYGON ((-9761448 5159881, -9760948 5159881, -9760948 5159381, -9761448 5159381, -9761448 5159881))",4,0,0,0,0,72895.677
2255,"POLYGON ((-9761448 5160381, -9760948 5160381, -9760948 5159881, -9761448 5159881, -9761448 5160381))",0,0,0,0,0,45899.004
2256,"POLYGON ((-9761448 5160881, -9760948 5160881, -9760948 5160381, -9761448 5160381, -9761448 5160881))",4,8,0,0,0,78032.938
2257,"POLYGON ((-9761448 5161381, -9760948 5161381, -9760948 5160881, -9761448 5160881, -9761448 5161381))",0,0,0,0,0,19859.523
2258,"POLYGON ((-9761448 5161881, -9760948 5161881, -9760948 5161381, -9761448 5161381, -9761448 5161881))",0,0,0,0,0,19602.035
2259,"POLYGON ((-9761448 5162381, -9760948 5162381, -9760948 5161881, -9761448 5161881, -9761448 5162381))",5,0,0,0,0,47392.959
2260,"POLYGON ((-9761448 5162881, -9760948 5162881, -9760948 5162381, -9761448 5162381, -9761448 5162881))",4,1,0,0,0,36652.336
2261,"POLYGON ((-9761448 5163381, -9760948 5163381, -9760948 5162881, -9761448 5162881, -9761448 5163381))",0,0,0,0,0,52918.116
2262,"POLYGON ((-9761448 5163881, -9760948 5163881, -9760948 5163381, -9761448 5163381, -9761448 5163881))",0,1,0,0,0,44547.482
2263,"POLYGON ((-9760948 5163881, -9761448 5163881, -9761448 5163904.234512864, -9761426.16764506 5163903.76104742, -9761370.752801184 5163903.10327747, -9761366.594828736 5163903.116048583, -9761354.017549612 5163903.154719781, -9761341.363988355 5163903.193660192, -9761337.151159992 5163903.206619809, -9761236.926250052 5163902.089386675, -9761222.35874754 5163902.060035127, -9761220.17826749 5163902.096211192, -9761219.71475298 5163902.1039209515, -9761217.499447003 5163902.140654624, -9761197.613806188 5163902.057313772, -9761193.64941785 5163902.040761938, -9761147.755517915 5163901.338753551, -9761096.709942104 5163900.391828067, -9761033.165451773 5163898.905459041, -9761010.932881935 5163898.6155126905, -9760982.494634971 5163898.244491175, -9760948 5163897.7812392805, -9760948 5163881))",2,0,0,0,0,1624.735
